sp_rich,win_var_500,win_var_1000,win_var_2000,elev_var,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
23,0.053907057023131935,0.006965888487194685,7.395815591758802e-4,9499.972656315653,83.30422213232532,74.84194677819482,31.417357129716923,5881.974883360284,211.5455681316229,-22.54856648889551,234.09413462051842,76.08466389486574,41.46022354886207,157.74000867148678,7.830835291389585,879.9454918922987,88.54328865987114,56.81898758675527,12.755239529891803,248.36701874450966,186.41613600787986,243.0984182105369,227.53827704319536
19,0.07162971267291154,0.009435427252016093,0.001027267486529922,16274.104318580286,79.09647880352273,74.00918709074335,30.259837297057633,6086.773036472077,210.89420156257742,-30.180126207906792,241.07432777048422,73.50548010804911,38.61670758562737,155.8333726127035,0.3494717033160404,897.3313681310551,90.78252323303592,57.319599659836584,12.47492236331624,254.63246388296128,194.11966951902514,235.37725538578718,233.38033189450567
19,0.04699923223565196,0.00695572590452148,8.084779143234939e-4,7898.951753945995,82.55265643678506,80.24890557206786,31.364878833960194,6276.711828260055,218.55288248498462,-32.513911031011034,251.06679351599564,153.51990920395028,30.752593508451305,161.23747224424557,0.3260561559572124,752.7477787045242,80.70971518391568,47.17818571718042,15.489090947345893,226.36786938099485,151.18427302295242,225.44392776378683,171.45695758029623
25,0.056386006144822594,0.008290454415864781,0.001000420062536089,9703.32026335443,76.21702695325114,86.45109192934268,33.29471109276892,6303.465009646507,215.48172341116467,-40.1154000568025,255.59712346796715,155.41532076239181,11.260752788335633,156.2211319763306,-5.545741383388222,708.4081694007687,80.01869416096068,44.79912610233294,16.917833806271716,218.82796067963568,143.049051583755,218.82796067963568,158.44429384944405
19,0.023715093128957275,0.0036485051109635806,4.881015024648111e-4,17702.99605087958,76.01865710195173,84.1340442166367,32.196088882232345,6397.876388475718,216.95186738741305,-40.06297848708934,257.0148458745024,157.46134826318527,8.29453998995705,157.46134826318527,-6.383910328914933,632.0117479550165,75.93999136842571,35.79065309052133,22.15455857933054,207.4417188773263,122.31950259135348,207.4417188773263,126.81473456487002
25,0.026907705965302262,0.003969915449867227,4.82033936539997e-4,5545.332839132223,79.72715379127266,81.14462785669338,31.535230377642417,6366.32631697955,220.87051168941565,-32.938610598249184,253.80912228766482,161.0744806566176,11.737374728269716,161.0744806566176,-1.656519913205233,606.6692689572167,74.81898159896902,34.67501822181026,24.29964159363895,206.69678210844415,117.82184873194004,206.69678210844415,121.70254682455737
22,0.009508529338587531,0.0013603386585068172,1.65318305545662e-4,6494.500320755022,79.60378779806739,79.09551584563604,30.006038933513047,6625.426181317629,222.02317604448507,-36.88611258214174,258.9092886266268,163.59997993309264,4.303855483713889,163.59997993309264,-5.7302636918906025,598.5399031238599,71.55297619932202,34.6032910724784,23.975349983640314,206.02118906969991,112.56008709578893,206.02118906969991,119.44479978863652
26,0.024831214458799534,0.003564477030070865,4.340366445832928e-4,24190.3277184535,72.31794787483638,74.04184617820447,28.22962993537003,6710.198884359619,211.82664857807916,-45.452482911606616,257.2791314896858,157.47974622794035,-5.397602358632557,157.47974622794035,-14.212496762379839,664.3664147345522,82.55872172350489,38.2289390977629,25.280034689796935,231.3364552709783,122.69050110468245,231.3364552709783,130.6787268863907
40,0.05798050786961477,0.009026476314995166,0.001208889213379517,19872.099315910342,74.77693082214742,75.34298555325975,28.20842381984754,6844.039854374244,216.2409602728199,-46.67783608385814,262.91879635667806,161.2173127592277,-4.241063159041145,161.2173127592277,-14.246637758395117,607.2890734762577,78.06480611450085,32.187924878711826,29.33054873530408,218.90812406825557,105.45622108948012,218.90812406825557,111.4437768167871
34,0.04867050735600556,0.008029493114706143,0.0011184647871963303,23894.045307452296,73.527027942149,78.13669106076692,28.492075488548213,6895.871596694019,217.2391547394916,-52.13250925210592,269.37166399159753,160.03361207406002,-6.57468333608849,160.03361207406002,-17.296421167160805,610.3735059607599,77.49731175442206,31.32631997178675,31.112479802186964,222.92226001475538,101.78542487901595,222.92226001475538,109.53464000259609
30,0.10670150300236383,0.01751600363452222,0.0024305294588895443,56155.21103513873,60.93236043530727,76.05083527617457,26.466608821187894,7166.217208302708,203.719186729124,-76.21219332549906,279.9313800546231,148.47535434225352,-24.00093864567455,148.47535434225352,-36.83900202309771,711.1252080826665,92.57606565086856,36.70306783511056,34.288937535578555,269.60045859970324,114.42288840335564,269.60045859970324,120.72934752143414
22,0.03913220001141301,0.006089133029527551,8.090849006526887e-4,26966.238621818356,72.44956870725406,84.63553873215149,29.330189580075416,7109.45763599932,219.85398830255647,-64.998758878308,284.85274718086447,159.72855690107264,-11.017434540319403,159.72855690107264,-23.862286045646062,620.7790270079047,88.4983572603348,27.66713211103696,42.438014860519885,255.13604841631135,86.57788990188729,255.13604841631135,89.97913407645046
2,0.0025318715446284268,3.900423852077634e-4,5.4510284246589975e-5,2183.4991839812205,81.70166717875101,88.8495859426345,30.911739468884242,6950.510286402128,230.69146633685057,-51.33946607316313,282.03093241001375,168.42526372198787,0.5707365700369722,168.42526372198787,-10.612758321252116,581.503272073947,83.47607473999619,26.199886992057497,41.6577858594878,237.33458733481612,82.2105515710338,237.33458733481612,87.90574432049554
11,0.0018885263219482096,2.8131324486848253e-4,3.896908357260885e-5,1284.2355902191487,83.19895728015635,87.46189244205289,29.96798073902712,7144.418022828779,234.7477420665228,-51.87729309999419,286.62503516651697,172.61154734631887,-0.9389851619445484,172.61154734631887,-11.894422719235376,616.146614616272,84.84342053489112,29.7306192500333,37.84765466302034,242.23160125676054,93.50617845276304,242.23160125676054,101.32011800346646
17,0.002474167604486428,3.547516552087128e-4,4.399541534394189e-5,787.8218021322916,82.3351460890587,85.14435206542785,28.28341417588088,7461.253483376249,234.94620924365677,-59.73673327895502,294.68294252261177,174.02788394930457,-5.970784059999752,174.02788394930457,-18.68291411553964,643.3597893862584,90.05936494988964,30.572300352812114,38.29702655944924,254.07549571975244,97.54224394081467,254.07549571975244,104.57085919576338
20,0.0057843099651338215,8.315451361305814e-4,1.0184366591158864e-4,2736.7004047805895,77.26470371458524,85.31827652951128,27.96363042248765,7604.434562512018,228.99632315773005,-70.55369230455334,299.5500154622834,168.9118720515611,-12.668362921952,168.9118720515611,-27.428175015595084,665.7447690821499,93.99039632957408,30.43866767944894,39.75838269715202,266.93476276255205,99.16632467889185,266.93476276255205,104.78260745648296
10,0.005686886164620552,8.41224656025865e-4,1.0513470659341129e-4,1627.2324990106963,77.47674830348126,87.07676229959556,27.304235573590805,7900.662360180728,233.77399182597458,-79.17993264024997,312.9539244662245,171.6179022437763,-17.382556488389415,171.6179022437763,-32.6168553303287,653.9053902387379,94.38478854651486,28.72518466125441,41.798436958353975,267.6032726397624,94.68347961064624,267.6032726397624,99.78527838495094
16,0.0018164036673875247,2.725794232544202e-4,3.6346402747691196e-5,940.9445545209319,80.16100334307627,86.36706642108163,26.796253373871885,8036.962099953402,239.63553667211283,-77.52437123072242,317.1599079028353,177.06550453828618,-16.94198683264039,177.06550453828618,-30.740716996405876,625.3094951250617,91.61894117676668,28.163879254767835,41.24251688710214,255.65186246887222,91.54949206556934,255.65186246887222,97.21490801806168
12,0.0017298806822108439,2.534516071455928e-4,3.167489611337501e-5,700.826645550265,76.68348950015607,84.69395489239184,26.070334394554692,8200.34851257687,236.55789557532222,-81.98443959651662,318.54233517183883,175.07368415285694,-22.186273410034346,175.07368415285694,-36.599554986649366,593.3089390609804,86.85056059407158,26.943672643946122,41.172313330050784,241.4636602104337,85.30510024038126,241.4636602104337,91.34090659316021
17,0.0015871500114676626,2.4199997633922438e-4,3.1912983341691496e-5,564.4536290020126,77.14744090351404,83.55266290876699,26.806440675715265,7879.476986292453,231.80332210907682,-74.39056241601502,306.1938845250919,172.2632584539951,-17.556865151505843,172.27560684512864,-30.357491367598143,596.9932661479467,85.68729945298085,26.83172506675627,41.074337280926414,240.80714854949974,84.28891786366063,240.80683192408605,89.51810551759722
2,0.005258472161888461,7.37389270304749e-4,9.079778428078332e-5,2280.768042121284,75.32991797176922,81.39762023529661,26.894810323907308,7717.918137914198,229.68484615531318,-68.22238117459992,297.9072273299131,161.7950107323642,-16.677151840433577,169.92385333398653,-27.914511656968813,635.8626721167873,87.78759677054711,30.872016104978734,36.865072435324734,244.73972199359102,97.41424383060169,243.85813600446733,103.2066967679059
4,0.02000014372440982,0.002646372678960417,2.9483023549424714e-4,3122.056712942166,111.07516883612679,60.628465741668286,35.30437438611706,4093.2459018734185,202.64818271110246,32.80652934726818,169.84165336383427,72.31238335002921,161.85767129165856,163.9525570972195,61.359826252809675,901.009875363445,112.42267620272209,45.695625613882946,29.78250245553176,321.0739470747421,149.9445481333074,177.89710523052688,285.13309798304454
3,0.01813218164547944,0.002114742912609653,1.7590998083091006e-4,839.7443195781312,102.63847387874911,81.18944483421546,37.33694308024583,4884.9010327012165,221.8206992191396,7.480831579363684,214.3398676397759,75.66666666666666,120.85474112611732,164.89444834215476,40.97902670590744,715.3946990308458,80.10555165784521,46.58277349029641,17.71583274867678,222.89874327644964,149.77943781833687,153.69124970767172,193.87776998235708
26,0.008490783943986713,0.001170224499068114,1.3113801070289922e-4,2036.7589919363284,104.1214845666924,73.93027431182759,35.2111278541774,4982.442603592663,218.11486024625066,10.263739579345984,207.85112066690468,88.3916566393896,79.06250524339936,166.73593156269305,40.604323006363494,661.5883101517384,77.41752095647539,40.82342028925879,18.336957753616066,207.48949540752898,135.5337467826008,154.50086858630047,171.17028054501876
26,0.008048519163042401,0.0011504458805953225,1.3140235428338645e-4,1335.0919585358401,99.37351339829115,72.93660488234589,34.1070334851013,5117.138948343304,215.35266013416523,4.211348973457402,211.14131116070783,108.07197388809682,61.069416229712225,163.70757557769605,33.59415792387156,671.7622947891134,75.42034965502947,42.40730117551202,15.208591418610109,202.30570000893584,137.73597143180828,166.64342465841455,165.20647256365
26,0.002493940228172201,3.561770213897533e-4,4.2615305323777265e-5,1382.6254093382581,99.07118455328957,77.55535989688833,34.550171469961114,5310.9374982051595,220.90639662755828,-0.28865382581062404,221.19505045336888,90.5086163707422,61.32999587066332,165.5548877267963,30.388155751531627,679.2407787895556,69.0652829073953,43.961619021235975,12.051137488055412,191.99836072487014,140.3087747243882,178.39014206029637,162.27992910333876
23,0.003338122460756231,4.791712241202263e-4,5.9675283861812095e-5,3412.6753524818655,97.40727753720682,80.4369289749315,34.77158964838614,5500.824469628271,221.91289030342918,-7.532212095115337,229.4451023985445,54.516784129089466,60.51539600749418,165.7709465279355,25.877020415661594,786.5095311001243,75.70848232062214,52.711228648830726,9.65002799614295,218.2399077841195,171.5296917083628,205.23349872452255,198.65849256492885
11,0.013877641045981296,0.0018358830905904726,2.0232702999972422e-4,2515.8364361250956,94.57381426386182,81.87729929151013,34.51095084369748,5641.456842109417,221.47318460033375,-13.006875452002195,234.48006005233594,43.11104213042441,58.093015692300014,164.68039297443985,21.407880025304223,891.6865441642176,85.64867554854656,60.46945925614363,9.327905659849206,247.05947454906575,198.59444164871982,230.13409287493386,228.92526033398366
7,0.02965805797802019,0.0041935918982019356,4.982710251173303e-4,10567.791769807714,88.83407224148083,76.83723602669401,33.27064764483113,5618.917255284481,213.51962543471285,-14.04732028489455,227.56694571960742,76.73151143781453,52.074552315101975,160.23420163440844,17.350386010437866,936.0700423138264,90.2931148216762,64.44160269306161,9.66394587376366,259.5643626938521,205.6518877403795,248.59804451970507,239.09302631579254
21,0.036097036663728065,0.005279664470926031,6.388217314365055e-4,10731.45927869566,80.38053718180362,70.96244096256049,31.299545652457184,5670.710933229922,201.94500549618516,-21.33131706643225,223.27632256261737,48.56132439781294,48.60475036328047,152.2736446123323,8.18797225192905,983.3895550126083,104.05215758581613,65.96141945113195,13.101192189500821,283.5825130572476,211.37012781337654,266.9513732368531,261.56595114151605
34,0.04620220299748048,0.00637021703359321,7.419869143335027e-4,18478.856898752863,85.42909706965236,75.37557830074526,31.858512282293987,5834.570309122043,211.61517475740644,-20.614527842411544,232.22970259981798,148.64363225231352,44.25808754163373,159.17588099327244,10.284773934057533,810.233933527742,83.82835940895112,51.230435708918485,15.117363128332364,238.8658295481152,165.0589775842101,238.47861452087403,205.42271627976763
32,0.047916123991111004,0.006840118118125602,8.155776299492305e-4,12738.234665850625,84.8367279119499,77.33297851466443,31.627687203255057,6021.605766043088,216.21086853328376,-23.934052403121566,240.1449209364053,134.23412527649054,43.076407046870024,160.98328300573752,7.300598956641912,769.4826203513874,76.53060864235384,49.22619531367504,13.30699228772883,221.59502391451295,158.97164020362518,220.2856035625615,193.6164158206785
21,0.03208625329537358,0.004771682732178839,5.956762747122126e-4,10343.142568458341,87.18037857539377,80.23572424865606,31.3147109382831,6277.863305809588,225.90735943038072,-26.125306252252848,252.0326656826336,135.71839646077774,38.53045856976908,166.71059421721202,5.666436877280986,748.0267306622183,75.36370978672191,47.099909166580716,13.258403517100948,215.4576407269672,156.82677353161137,209.2429212950891,179.0755885730629
24,0.038102410091406025,0.005644628811897508,6.777527038416633e-4,11044.84917347858,84.29731706301142,84.27653207278397,31.88157840016577,6412.406880027207,224.72594792282584,-34.909091403932344,259.6350393267582,159.41360073882126,22.436371927852353,164.58530491756275,-0.17692647342596868,726.5774751227135,79.59129483162455,44.66347895287585,15.849265156766586,219.8643003202851,146.6388758866317,219.26053881580737,161.0938339163031
26,0.06133304089236784,0.009811033045689308,0.001245495019571933,17937.75122756857,78.92625283573032,89.66070378893322,33.253706334985004,6492.980149402358,224.2279553419271,-41.603508432355156,265.8314637742822,160.57635606351272,14.228332697873373,161.20907244753238,-5.562212226446424,681.1211796301282,77.18654822048131,41.74067870699571,16.67197908895057,208.54303683818512,137.8121587959477,208.54303683818512,151.94133378183943
25,0.07574273467146315,0.0102637479556336,0.0011679568060867418,22563.60637857406,74.83575838131604,86.77288690178177,32.45770346975259,6520.135548966635,218.38519150091741,-44.62337062538545,263.0085621263029,157.22953434496668,11.368115333839894,157.22953434496668,-9.87839941454785,666.1614264491443,77.26007960626535,39.19486038522207,19.062187285595446,212.9379904297312,134.16881114285752,212.9379904297312,142.73793505977704
21,0.0448400835100973,0.005903613921067519,6.561324163189562e-4,9301.956608921282,71.59818418998908,80.40370579614617,31.009820633465274,6442.7963022175245,212.37771941257267,-43.27455792351734,255.65227733608998,153.06956069283797,17.72513528289498,153.06956069283797,-11.477901524026112,701.5589892177181,79.73780218133194,41.87576601329305,19.325886133516278,224.8601425516112,143.65283512708666,224.8601425516112,158.16128816426996
30,0.0466792239403724,0.007010427995691477,9.031367742233921e-4,27409.22368378681,68.47030118625997,78.18545087029565,29.61416553759687,6642.857517552205,210.52556938069392,-48.90971373734036,259.4352831180343,152.45314745137432,6.735629812378981,152.45314745137432,-17.270875676472286,674.2554956812395,80.56062850838619,39.39607356718888,22.995394095867965,228.92558384984227,129.48494423734783,228.92558384984227,142.24198562808988
43,0.056741349861375606,0.009385455665548327,0.0013600893802878983,46939.43754271442,65.98531899306582,75.41101802378762,28.402278058886495,6763.58910294111,207.18099005180923,-53.4356368580286,260.61662690983786,151.99375453297918,-12.176394043516595,151.99375453297918,-21.339273892438126,672.6695440588358,85.09661974697723,37.86975541797761,27.11321479150392,238.14307989019292,122.79912141951179,238.14307989019292,130.8651732390389
46,0.032028201049471766,0.005147067215604966,6.778117707855334e-4,9401.84046694648,76.1416812638748,80.6162824381397,29.10058694537675,6959.787239851523,222.72076887843892,-49.186133453691895,271.90690233213087,163.9787870745793,-6.936109886329075,163.9787870745793,-14.465229029008645,558.872938326441,75.54603354003419,26.438911452694278,36.69365520554198,214.26660035932483,87.88615889032685,214.26660035932483,90.18121462593957
44,0.011774616370742222,0.0016940850458237778,2.0418248800018816e-4,3782.5655680354457,81.74692157256514,84.39499861648545,29.796094732074422,6982.974589168443,231.20764946932266,-46.81812591978394,278.0257753891066,169.72087818047842,-1.6390478910549549,169.72087818047842,-9.894983180114394,546.1131659615361,75.15987071632301,24.513257212320152,39.72988282648845,216.04547199676108,80.56742033886762,216.04547199676108,82.48180249032423
42,0.016311798373393468,0.0025102939113321337,3.217983645664155e-4,9125.206009723344,75.75846776511547,83.42615477477017,28.62357895251911,7169.92231895391,224.59912148878541,-61.28345522159994,285.88257671038537,164.0195654638461,-7.679630476031523,164.0195654638461,-21.27383461849065,617.529584537641,85.96734379254053,28.588585652250163,40.18013889817841,246.47307121404086,90.73693326055697,246.47307121404086,92.65952607556743
36,0.06097366795527951,0.01013335424080069,0.0014529637146189127,30965.25060043649,67.32145296910343,82.81219763844024,29.562277904435945,6916.618142588142,211.37732151766855,-65.11378022180824,276.4911017394768,152.28793284325815,-13.51676134963833,152.28793284325815,-25.608082154841668,649.2079483852486,91.78311100396556,28.88616802779503,43.700426307044715,269.78021692114504,90.45861190186062,269.78021692114504,93.50361634078901
25,0.11105508156470173,0.018031264271510847,0.002459180476149089,73146.7995779371,64.46007836165099,83.46736536970651,30.228908886448185,6763.316268218971,207.69119252312996,-63.70616832588307,271.39736084901307,148.89676224491876,-14.445335992097128,148.89676224491876,-24.805763783072223,685.7330950083496,95.72180873254717,31.558955496773674,41.740470321462105,280.53460764730835,98.8660440476646,280.53460764730835,108.35765031610089
25,0.00483008811311142,7.276080230838389e-4,9.610474098422119e-5,3518.8512584105233,81.32845550477401,88.33860308001178,30.29490104634165,7119.685083857972,232.8819024366021,-54.4842958121088,287.3661982487109,170.02762068154112,-2.045668420163011,170.02762068154112,-13.594581918655543,660.8950989861783,91.07737234139597,30.48613595640871,40.09407769837159,264.43778762434,95.5337262146218,264.43778762434,102.1399643326312
23,0.002780569965857825,3.9664441503009366e-4,4.842821464285723e-5,488.00615855170196,82.36755031616542,88.23889387170063,28.474788220695597,7564.451522514345,238.78840749042672,-64.39489051667982,303.18329800710654,174.934997786977,-7.456947351691589,174.934997786977,-20.86575619838081,722.9040900973846,101.2305993454061,33.83348079140503,39.41414986086421,287.1772753496284,107.03861742232691,287.1772753496284,113.43596257174914
25,0.013055947888647852,0.0018705286240697876,2.2985341564755248e-4,4347.401061833239,75.23336973338135,88.31200307750149,28.72058012407218,7521.460583216931,227.83216188991946,-73.32583454856783,301.1579964384873,166.44080056723087,-14.045837395811034,166.44080056723087,-27.72177343825203,759.6782921152188,108.51012082432746,34.59130871049224,40.61135783751802,306.7109153731957,111.62077259213193,306.7109153731957,117.31771137477978
21,0.01881560424294234,0.002681879579044906,3.122346676271313e-4,5012.1753370431825,76.19600142931343,90.22876552167047,28.354392532084514,7751.952259243371,232.40166055595193,-79.4652251931307,311.8668857490826,169.5016917639732,-16.174193967706117,169.5016917639732,-31.013478808983876,725.7790833039898,106.58205496017212,31.147719987323374,43.28813772626741,301.30712513137706,102.92438410307291,301.30712513137706,108.19430717735364
15,0.021400291296317774,0.0030809328979321134,3.583090109480949e-4,4333.001111593793,77.79741823708277,89.22567571269066,27.473228095608057,7968.385039709139,238.74891788634343,-80.61121059068103,319.3601284770245,174.6289292841002,-18.732350669178466,174.6289292841002,-31.799374922305027,697.8601550492484,100.97406773371961,31.601027068144774,40.812030188982135,284.5191389646301,105.1758340838849,284.5191389646301,112.50200768671229
21,0.027071126923063855,0.003941781944300066,4.626816629520728e-4,3794.8952473234094,71.00250468268644,85.90083774304927,26.368084928315277,8135.438301943288,230.97831406680135,-88.42622920359186,319.4045432703932,168.553395182228,-28.38454690993036,168.553395182228,-41.78442231906693,669.1043774544603,95.19413665701646,31.634951050117717,38.938620393201255,267.43870737559996,101.76469091861681,267.43870737559996,110.0990125529233
18,0.026026658287399737,0.0037846792225428335,4.483090505143923e-4,9020.221193230984,74.22221240277439,82.54810373125001,26.76709526438102,7800.977211883233,226.74051361660878,-75.98093863010979,302.7214522467186,167.97397376012634,-20.15431111913584,167.97397376012634,-32.5652767392702,658.8309467195999,93.98598689795774,30.488396564841494,39.79293897506519,262.726652489121,96.2375921652541,262.726652489121,103.45387357626522
16,0.006466466323370674,9.531123118437774e-4,1.139159116215159e-4,1637.690029879507,113.35396366390225,63.37329849395647,35.567231375165626,4205.592093678819,208.34426864850334,32.82585495782947,175.51841369067387,74.37491129041992,166.01426754371673,167.80622572263897,61.56832459169747,850.3042044683981,105.15159928136745,45.49905500358403,27.25876197777237,295.32507941174447,148.90613020755677,174.88852262243958,260.92190280169945
15,0.013900800796086141,0.0018128242666545019,2.0142000474252897e-4,1943.0590495201711,104.21132785355356,81.26707489033814,38.14566182728103,4741.801713576406,221.0826682811653,11.078928397866276,210.00373988329903,93.2522984739034,89.41685389429068,164.36183591235266,44.24906924763263,705.4182773879413,79.82426186041144,44.86093958315785,17.48090971392066,217.13085539499667,148.4971609105093,151.47731846691988,188.82514168217864
23,0.01271465858918212,0.001706254372463623,1.8825542616151815e-4,2064.9652322570273,102.64893396972865,81.9675163717182,37.37874376522307,4927.265491021595,222.91518950014725,6.514638254621128,216.40055124552612,72.51345019064198,108.98599087740375,165.28538269211822,40.229529459445494,707.1894958121071,78.11516299187025,46.11455670111327,16.866386932590938,218.33805724148465,148.81018286642188,154.00550727055068,191.17747294011141
28,0.015197814365907933,0.0021059174384969546,2.4000249536251819e-4,1893.6061139132896,100.12922000986612,80.47503171155591,36.24828764834254,5107.693189621437,221.46395899166242,2.432255506662538,219.03170348499992,70.9728140448429,76.88766522731736,164.50249215139925,34.720164044035116,693.8384816390945,75.09861827657136,44.2498427252677,14.487464822928068,207.93993930982037,147.06320207398147,159.33875760508664,180.44760188755345
22,0.00722044263415203,9.964912570009578e-4,1.1286073694655627e-4,1594.402900526987,100.30623302149552,81.43531596059348,35.75701657071187,5291.711434025414,224.55668384179575,-0.13267648880413324,224.6893603305999,99.93982255699032,62.585275930370024,167.01538929407735,31.9163444695774,660.3355339112716,68.6133178663826,42.79165731178947,11.945554650120862,189.69103739579373,138.81547231504967,162.71759536185752,162.6809732623354
27,0.004934287567774519,6.726132168588647e-4,7.614517916228822e-5,692.5212848613622,99.54034456088853,82.39092588580475,35.42684475559826,5397.654922520619,225.49045104482326,-3.8872818201708217,229.3777328649941,118.85384990152463,62.30974948880719,167.2090885180093,29.632689773056235,648.6087265339777,63.42586449285309,42.4071114944208,11.152234145611951,179.70697528967688,135.1892702032329,171.30218959547267,158.45091571300202
26,0.0062386233993916695,8.585530834567078e-4,9.552957365362052e-5,2766.9656177227876,96.58452931171007,84.11786780388053,35.331461778622334,5550.520760551873,225.02241578612552,-10.884318125837211,235.90673391196273,85.11839923276142,63.23695137264672,166.08706836691798,24.482703193920987,749.3274766411902,72.79273459987232,49.610274590111075,10.614444909066002,208.46281720310085,161.62076242896416,197.18581885253727,193.00970045370437
32,0.03792175444177676,0.005091216336814475,5.69268387880669e-4,6377.5929137836965,92.42762176003137,83.8116910673712,34.725950784249214,5702.939998888234,222.2416569023851,-15.763091428470263,238.0047483308554,29.945139989174557,70.27015650303615,163.98727030168982,18.800222440556883,924.1496392423434,92.17565854673262,62.555428956554564,10.196989404183318,263.40950364793076,206.3237477939754,235.21757077191344,248.73885149608907
12,0.02301461234424669,0.003080941159755199,3.589953102719859e-4,6279.911721046962,86.22457999435758,78.0755238920194,33.20236932157947,5723.507128716035,214.02897574536019,-17.87742516509267,231.90640091045282,27.793299070011656,64.27968859317966,158.94861754836904,13.273193654471282,998.49905205447,103.03879620928595,67.00722816085363,11.559530461668047,290.3559105178514,220.99510008549035,251.17516429912246,273.4817930497833
23,0.04913404882913671,0.006396871285833628,6.818832176577425e-4,7823.938866647459,83.19291331453722,74.18482054987419,31.591034803509537,5797.266478688258,211.78928208438222,-19.474855415344877,231.26413749972707,51.36597046813232,47.95321059824188,157.42992603180477,9.63690686377032,891.5031076546263,91.3303594879121,58.22065966824253,12.393208044316172,252.51992463205346,189.90538149438407,237.59203437613633,232.19389508001893
29,0.0788382475998133,0.010845698156807044,0.0012064303770550255,14974.146033197092,82.30822768347024,77.87786481787474,32.208369389048684,5901.3063391996875,212.2688880852623,-25.216711936445833,237.48560002170808,145.57323145412306,41.254146955953274,156.8826250852377,6.280023054407202,780.5481937070596,79.89906015046033,48.39233128766763,14.60411896313406,225.7610788219663,159.17791677455463,225.4160241731646,202.3845723264697
31,0.05635504261744221,0.008325750388721971,0.001021009380445685,15380.925664850964,85.52639532043186,81.23617797911946,32.32186236783509,6111.816024668706,220.6576622236098,-26.462265626713915,247.1199278503237,162.67442842252368,43.791492245095824,162.72105268538667,6.444378861460032,689.8943924227495,70.66800123683949,44.33834375135078,14.557341257614624,204.75494710992075,139.60902601228275,204.75183882572986,169.83271352704836
35,0.014677654947239549,0.0023420852833394633,3.258895890930926e-4,9678.176107698817,92.96467777160848,84.94575717401014,32.087663125743745,6404.421083773748,236.10374962613963,-23.861320489810105,259.96507011594974,171.88051917011768,36.56048190260008,174.27040940639444,9.594177380449246,673.531501306443,71.55910292559366,42.39466960513925,15.938136021921856,204.91094098013892,136.39155093569536,204.39776941087567,151.24724232977348
29,0.06840310249498134,0.009538313540681995,0.0010745886485792845,12935.874792548877,88.71897858836674,86.84082419260388,32.23146813963038,6516.075043432068,232.4264573151509,-32.24289228718079,264.66934960233175,169.1951050460304,21.082260317683044,170.54840872655473,3.0514825887611483,714.624377512596,80.07561893219882,44.626153706858524,16.67303124135777,219.95465500058967,145.95122122894415,219.86132371227765,157.95698993081797
28,0.024594627051899406,0.0034369901380992816,3.9672684712002725e-4,4032.573018966872,85.10492091316759,89.40099439753936,32.55279899227063,6643.914003931947,233.10388729606058,-37.114339988596726,270.21822728465736,169.09573992942836,14.352908326446032,169.09573992942836,-1.7563525937098354,658.7590639911882,76.32284546323632,40.39666273185914,17.87436485715469,206.35013733973938,133.07644956932526,206.35013733973938,145.27099394164279
23,0.031081301328283482,0.004493701128867339,5.260814257802874e-4,6125.840675766256,79.9648511752996,88.54613640273465,32.59475761523592,6611.769634755629,226.6490049837665,-41.40407827276223,268.0530832565287,163.8164117834599,13.882499077396275,163.8164117834599,-5.95973243234753,663.1015159655115,77.49791086873543,40.319092765542266,19.45019618361779,215.19328931793024,133.21490976283656,215.19328931793024,144.4557878045252
32,0.03856835264965602,0.005907500482297669,7.496661423041881e-4,12981.723303015973,72.65203501173241,81.85082293923845,30.866858339587314,6567.82794429182,215.533250992351,-45.66688964054434,261.20014063289534,155.48411460521908,26.746182860499744,155.48411460521908,-12.459224757240166,715.4155803407616,80.17157667827817,43.06159490541803,19.288238110213367,230.3448903355906,144.5256646487422,230.3448903355906,163.61550800095077
37,0.027429518946749196,0.004306309533166318,5.871809286095536e-4,10207.391594726192,66.40716295084155,80.09084960988662,29.67257443688447,6766.004024856591,210.47800026381384,-55.34477020575544,265.82277046956926,151.60684659349192,16.490049706188273,151.60684659349192,-21.887458047415237,690.1390747211757,84.55756193166302,39.84115915722284,24.506081567899187,238.03006515533133,129.3694085646093,238.03006515533133,146.81909614098032
35,0.022662614583376334,0.0034221948828029075,4.3426506765973174e-4,11656.45984828971,69.69945688584603,81.22588751904922,29.35457864557422,6897.857636516653,216.46331769429887,-54.801228357757076,271.264546052056,157.1429099918773,2.2079858783337714,157.1429099918773,-20.134511685991004,657.1018983916995,84.92983640492179,36.31018991578774,28.634987128596677,236.5279480442899,118.09305667608446,236.5279480442899,128.4680974214883
45,0.036679275398145694,0.005413240699602704,6.595770576118009e-4,8156.717209528307,76.24903998690199,86.04999374393932,30.39804632201534,6990.882556513679,226.91808951323776,-51.526949839506486,278.4450393527443,164.75756275544663,-3.9059213560710244,164.75756275544663,-14.529273832462058,589.5093447823755,79.66742360435919,28.261443342710614,36.99351318210486,226.9469492007178,94.73417209213727,226.9469492007178,97.23922570100676
